path	options	metrics
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f15.particles/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23912490.0, 'norm': 1.854345e-15, 'time': 2.35264e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f15.particles/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 16, 'mem': 23824220.0, 'norm': 1.807292e-32, 'time': 0.0001470579}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f15.particles/0	{'ksp_type': 'gmres', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26288210.0, 'norm': 5.38213e-09, 'time': 0.001460032}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f15.particles/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 24727430.0, 'norm': 1.251885e-13, 'time': 2.900276e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f15.particles/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 16, 'mem': 25032130.0, 'norm': 1.808015e-32, 'time': 0.0001491263}

multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/kappa19.particles/0	{'ksp_type': 'cg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26327200.0, 'norm': 6.198184e-09, 'time': 0.001445677}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/kappa19.particles/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23967380.0, 'norm': 1.868363e-15, 'time': 1.955224e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/kappa19.particles/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 16, 'mem': 23552490.0, 'norm': 5.390096e-31, 'time': 9.065948e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/kappa19.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'gamg'}	{'iter': 28, 'mem': 26945040.0, 'norm': 1.37505e-06, 'time': 0.002138767}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/kappa19.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 23, 'mem': 25484370.0, 'norm': 1.33296e-06, 'time': 0.0001198151}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/kappa19.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'none'}	{'iter': 111, 'mem': 25383730.0, 'norm': 7.730528e-27, 'time': 0.0004824443}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/kappa19.particles/0	{'ksp_type': 'richardson', 'pc_type': 'gamg'}	{'iter': 12, 'mem': 26376360.0, 'norm': 0.0, 'time': 0.001640945}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/kappa19.particles/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23687050.0, 'norm': 1.868363e-15, 'time': 1.455475e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/kappa19.particles/0	{'ksp_type': 'richardson', 'pc_type': 'none'}	{'iter': 10000, 'mem': 23521940.0, 'norm': 7.843589e-20, 'time': 0.03302527}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/kappa19.particles/0	{'ksp_type': 'bicg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26288740.0, 'norm': 6.198184e-09, 'time': 0.001514657}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/kappa19.particles/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23656780.0, 'norm': 1.868363e-15, 'time': 2.56468e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/kappa19.particles/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 16, 'mem': 23502030.0, 'norm': 5.390096e-31, 'time': 0.0001555227}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/kappa19.particles/0	{'ksp_type': 'gmres', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26420880.0, 'norm': 5.64384e-09, 'time': 0.001436587}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/kappa19.particles/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 25124900.0, 'norm': 1.252426e-13, 'time': 3.310732e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/kappa19.particles/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 16, 'mem': 25265600.0, 'norm': 5.390091e-31, 'time': 0.0001542164}

multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f04.particles/0	{'ksp_type': 'cg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26418050.0, 'norm': 5.331842e-09, 'time': 0.001528534}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f04.particles/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23650590.0, 'norm': 1.889196e-15, 'time': 2.003238e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f04.particles/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 16, 'mem': 23451120.0, 'norm': 3.815821e-31, 'time': 9.50569e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f04.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'gamg'}	{'iter': 28, 'mem': 26713420.0, 'norm': 9.445175e-07, 'time': 0.002103323}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f04.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 23, 'mem': 25549780.0, 'norm': 1.33296e-06, 'time': 0.00011562}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f04.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'none'}	{'iter': 111, 'mem': 25457950.0, 'norm': 7.730528e-27, 'time': 0.000464639}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f04.particles/0	{'ksp_type': 'richardson', 'pc_type': 'gamg'}	{'iter': 12, 'mem': 26384300.0, 'norm': 0.0, 'time': 0.001620926}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f04.particles/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23864120.0, 'norm': 1.889196e-15, 'time': 1.683115e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f04.particles/0	{'ksp_type': 'richardson', 'pc_type': 'none'}	{'iter': 10000, 'mem': 23830120.0, 'norm': 7.843589e-20, 'time': 0.03300204}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f04.particles/0	{'ksp_type': 'bicg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26483380.0, 'norm': 5.331842e-09, 'time': 0.001518537}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f04.particles/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23904300.0, 'norm': 1.889196e-15, 'time': 2.346405e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f04.particles/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 16, 'mem': 23375090.0, 'norm': 3.815821e-31, 'time': 0.0001476268}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f04.particles/0	{'ksp_type': 'gmres', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26312250.0, 'norm': 4.854984e-09, 'time': 0.001437036}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f04.particles/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 25079690.0, 'norm': 1.252561e-13, 'time': 2.827887e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f04.particles/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 16, 'mem': 25286080.0, 'norm': 3.815825e-31, 'time': 0.0001520746}

multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f24.particles/0	{'ksp_type': 'cg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26341790.0, 'norm': 5.331842e-09, 'time': 0.001446585}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f24.particles/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23658780.0, 'norm': 1.889196e-15, 'time': 1.992794e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f24.particles/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 16, 'mem': 23366530.0, 'norm': 3.815821e-31, 'time': 9.834925e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f24.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'gamg'}	{'iter': 28, 'mem': 26927390.0, 'norm': 9.445175e-07, 'time': 0.002090927}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f24.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 23, 'mem': 25440580.0, 'norm': 1.33296e-06, 'time': 0.0001254589}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f24.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'none'}	{'iter': 111, 'mem': 25501120.0, 'norm': 7.730528e-27, 'time': 0.0004646322}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f24.particles/0	{'ksp_type': 'richardson', 'pc_type': 'gamg'}	{'iter': 12, 'mem': 26265850.0, 'norm': 0.0, 'time': 0.00172903}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f24.particles/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23599350.0, 'norm': 1.889196e-15, 'time': 1.645339e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f24.particles/0	{'ksp_type': 'richardson', 'pc_type': 'none'}	{'iter': 10000, 'mem': 23483110.0, 'norm': 7.843589e-20, 'time': 0.03298011}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f24.particles/0	{'ksp_type': 'bicg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26280510.0, 'norm': 5.331842e-09, 'time': 0.001525082}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f24.particles/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23668080.0, 'norm': 1.889196e-15, 'time': 2.593724e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f24.particles/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 16, 'mem': 23435180.0, 'norm': 3.815821e-31, 'time': 0.0001479738}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f24.particles/0	{'ksp_type': 'gmres', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26570100.0, 'norm': 4.854984e-09, 'time': 0.001449503}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f24.particles/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 25021320.0, 'norm': 1.252561e-13, 'time': 2.99042e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f24.particles/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 16, 'mem': 25141080.0, 'norm': 3.815825e-31, 'time': 0.0001474247}

multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f21.particles/0	{'ksp_type': 'cg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26567150.0, 'norm': 5.910773e-09, 'time': 0.001439792}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f21.particles/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23762000.0, 'norm': 1.854345e-15, 'time': 2.102512e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f21.particles/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 16, 'mem': 23814840.0, 'norm': 1.807292e-32, 'time': 9.703613e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f21.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'gamg'}	{'iter': 28, 'mem': 26748150.0, 'norm': 1.265823e-06, 'time': 0.002093541}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f21.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 23, 'mem': 25562480.0, 'norm': 1.33296e-06, 'time': 0.0001168674}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f21.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'none'}	{'iter': 111, 'mem': 25432800.0, 'norm': 7.730528e-27, 'time': 0.0004633796}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f21.particles/0	{'ksp_type': 'richardson', 'pc_type': 'gamg'}	{'iter': 12, 'mem': 26543550.0, 'norm': 0.0, 'time': 0.001625444}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f21.particles/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23452300.0, 'norm': 1.854345e-15, 'time': 1.802534e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f21.particles/0	{'ksp_type': 'richardson', 'pc_type': 'none'}	{'iter': 10000, 'mem': 23383330.0, 'norm': 7.843589e-20, 'time': 0.03366261}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f21.particles/0	{'ksp_type': 'bicg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26288500.0, 'norm': 5.910773e-09, 'time': 0.001557711}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f21.particles/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23578950.0, 'norm': 1.854345e-15, 'time': 2.532835e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f21.particles/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 16, 'mem': 23455990.0, 'norm': 1.807292e-32, 'time': 0.0001568168}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f21.particles/0	{'ksp_type': 'gmres', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26547860.0, 'norm': 5.38213e-09, 'time': 0.001533219}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f21.particles/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 24698760.0, 'norm': 1.251885e-13, 'time': 2.95654e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f21.particles/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 16, 'mem': 25046880.0, 'norm': 1.808015e-32, 'time': 0.0001499596}

multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f06.particles/0	{'ksp_type': 'cg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26584760.0, 'norm': 6.198184e-09, 'time': 0.001431491}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f06.particles/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23689180.0, 'norm': 1.868363e-15, 'time': 1.869576e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f06.particles/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 16, 'mem': 23909050.0, 'norm': 5.390096e-31, 'time': 9.329222e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f06.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'gamg'}	{'iter': 28, 'mem': 26917190.0, 'norm': 1.37505e-06, 'time': 0.002082493}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f06.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 23, 'mem': 25256260.0, 'norm': 1.33296e-06, 'time': 0.000119223}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f06.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'none'}	{'iter': 111, 'mem': 25810620.0, 'norm': 7.730528e-27, 'time': 0.0004661845}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f06.particles/0	{'ksp_type': 'richardson', 'pc_type': 'gamg'}	{'iter': 12, 'mem': 26260480.0, 'norm': 0.0, 'time': 0.00162341}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f06.particles/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23565350.0, 'norm': 1.868363e-15, 'time': 1.462387e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f06.particles/0	{'ksp_type': 'richardson', 'pc_type': 'none'}	{'iter': 10000, 'mem': 23539140.0, 'norm': 7.843589e-20, 'time': 0.03290322}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f06.particles/0	{'ksp_type': 'bicg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26301850.0, 'norm': 6.198184e-09, 'time': 0.001520555}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f06.particles/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23981220.0, 'norm': 1.868363e-15, 'time': 2.345096e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f06.particles/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 16, 'mem': 23462460.0, 'norm': 5.390096e-31, 'time': 0.000144345}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f06.particles/0	{'ksp_type': 'gmres', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26290140.0, 'norm': 5.64384e-09, 'time': 0.001504911}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f06.particles/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 25030700.0, 'norm': 1.252426e-13, 'time': 2.836875e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f06.particles/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 16, 'mem': 25340150.0, 'norm': 5.390091e-31, 'time': 0.0001468563}

multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f18.particles/0	{'ksp_type': 'cg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26355710.0, 'norm': 6.198184e-09, 'time': 0.001432971}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f18.particles/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23906340.0, 'norm': 1.868363e-15, 'time': 1.99187e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f18.particles/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 16, 'mem': 23577970.0, 'norm': 5.390096e-31, 'time': 9.353317e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f18.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'gamg'}	{'iter': 28, 'mem': 26889460.0, 'norm': 1.37505e-06, 'time': 0.002209518}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f18.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 23, 'mem': 25248650.0, 'norm': 1.33296e-06, 'time': 0.0001232815}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f18.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'none'}	{'iter': 111, 'mem': 25440910.0, 'norm': 7.730528e-27, 'time': 0.0004907535}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f18.particles/0	{'ksp_type': 'richardson', 'pc_type': 'gamg'}	{'iter': 12, 'mem': 26542490.0, 'norm': 0.0, 'time': 0.001630315}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f18.particles/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23865670.0, 'norm': 1.868363e-15, 'time': 1.429263e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f18.particles/0	{'ksp_type': 'richardson', 'pc_type': 'none'}	{'iter': 10000, 'mem': 23453940.0, 'norm': 7.843589e-20, 'time': 0.03307037}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f18.particles/0	{'ksp_type': 'bicg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26546790.0, 'norm': 6.198184e-09, 'time': 0.00151188}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f18.particles/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23742960.0, 'norm': 1.868363e-15, 'time': 2.356461e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f18.particles/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 16, 'mem': 25445460.0, 'norm': 5.390096e-31, 'time': 0.0001463133}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f18.particles/0	{'ksp_type': 'gmres', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26547860.0, 'norm': 5.64384e-09, 'time': 0.001443574}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f18.particles/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 24906630.0, 'norm': 1.252426e-13, 'time': 2.935157e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f18.particles/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 16, 'mem': 25381110.0, 'norm': 5.390091e-31, 'time': 0.00014991}

multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f27.particles/0	{'ksp_type': 'cg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26328920.0, 'norm': 6.198184e-09, 'time': 0.001438829}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f27.particles/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23784780.0, 'norm': 1.868363e-15, 'time': 1.91468e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f27.particles/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 16, 'mem': 23529760.0, 'norm': 5.390096e-31, 'time': 9.177163e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f27.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'gamg'}	{'iter': 28, 'mem': 26931120.0, 'norm': 1.37505e-06, 'time': 0.002103378}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f27.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 23, 'mem': 25399790.0, 'norm': 1.33296e-06, 'time': 0.0001184051}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f27.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'none'}	{'iter': 111, 'mem': 25432800.0, 'norm': 7.730528e-27, 'time': 0.0004645789}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f27.particles/0	{'ksp_type': 'richardson', 'pc_type': 'gamg'}	{'iter': 12, 'mem': 26371360.0, 'norm': 0.0, 'time': 0.001637775}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f27.particles/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23930140.0, 'norm': 1.868363e-15, 'time': 1.456538e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f27.particles/0	{'ksp_type': 'richardson', 'pc_type': 'none'}	{'iter': 10000, 'mem': 23392990.0, 'norm': 7.843589e-20, 'time': 0.03298774}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f27.particles/0	{'ksp_type': 'bicg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26477160.0, 'norm': 6.198184e-09, 'time': 0.001623726}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f27.particles/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23663940.0, 'norm': 1.868363e-15, 'time': 2.356484e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f27.particles/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 16, 'mem': 23499570.0, 'norm': 5.390096e-31, 'time': 0.0001467231}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f27.particles/0	{'ksp_type': 'gmres', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26424810.0, 'norm': 5.64384e-09, 'time': 0.001453253}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f27.particles/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 25074930.0, 'norm': 1.252426e-13, 'time': 2.810404e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f27.particles/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 16, 'mem': 25001820.0, 'norm': 5.390091e-31, 'time': 0.0001454797}

multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f20.particles/0	{'ksp_type': 'cg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 26430100.0, 'norm': 6.198184e-09, 'time': 0.001430898}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f20.particles/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 1, 'mem': 23469140.0, 'norm': 1.868363e-15, 'time': 2.100201e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f20.particles/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 16, 'mem': 23847810.0, 'norm': 5.390096e-31, 'time': 8.936781e-05}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f20.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'gamg'}	{'iter': 28, 'mem': 26810650.0, 'norm': 1.37505e-06, 'time': 0.002106433}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f20.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 23, 'mem': 25293460.0, 'norm': 1.33296e-06, 'time': 0.0001168693}
multiphase/multiphaseEulerFoam/laminar/titaniaSynthesis/f20.particles/0	{'ksp_type': 'chebyshev', 'pc_type': 'none'}	{'iter': 111, 'mem': 25522910.0, 'norm': 7.730528e-27, 'time': 0.0004636987}
